label,episode,lam,num_robots,n_completed,n_arrived,avg_flow_time,avg_wait_time,robot_utilization,dist_per_order,partial_trip_rate,mid_trip_count,mid_trip_rate,extra_travel_m,saving_per_insertion,reward,epsilon,completion_rate,throughput
BL1_FullBuffer,5,0.08333333333333333,3,2890,2908,185.62936274892982,185.62936274892982,0.4780736111111098,27.508010380622867,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9938101788170564,0.08027777777777778
BL2_Partial_k3,5,0.08333333333333333,3,2896,2908,160.92321272063018,160.92321272063018,0.541499537037036,33.268404696132684,0.6649214659685864,0,0.0,0.0,0.0,0.0,0.0,0.9958734525447043,0.08044444444444444
BL4_Nearest,5,0.08333333333333333,3,2890,2908,123.34120224208908,123.34120224208908,0.5593046296296285,29.483754325259525,0.2071097372488408,1956,0.6768166089965398,74108.09999999986,42.11242331288351,0.0,0.0,0.9938101788170564,0.08027777777777778
RL,6,0.08333333333333333,3,2891,2904,133.42201032322117,133.42201032322117,0.5901430555555547,30.4033725354549,0.12274959083469722,1943,0.6720857834659287,69861.20000000001,44.044673185795155,1778.1468957041898,0.0,0.9955234159779615,0.08030555555555556
BL1_FullBuffer,6,0.08333333333333333,3,2890,2904,189.33563709032967,189.33563709032967,0.4812472222222206,27.938823529411803,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9951790633608816,0.08027777777777778
BL2_Partial_k3,6,0.08333333333333333,3,2883,2904,164.28456702259805,164.28456702259805,0.5417300925925915,33.69443288241414,0.6356382978723404,0,0.0,0.0,0.0,0.0,0.0,0.9927685950413223,0.08008333333333334
BL4_Nearest,6,0.08333333333333333,3,2893,2904,127.41512757979402,127.41512757979402,0.5673402777777773,29.864517801589965,0.19092331768388107,1912,0.6609056342896648,73124.19999999998,41.75512552301256,0.0,0.0,0.9962121212121212,0.0803611111111111
RL,7,0.08333333333333333,3,2964,2969,130.46858276560374,130.46858276560374,0.5835921296296294,29.656106612685587,0.138801261829653,1926,0.6497975708502024,71570.79999999996,42.83966770508829,1787.876112492936,0.0,0.9983159312899966,0.08233333333333333
BL1_FullBuffer,7,0.08333333333333333,3,2955,2969,184.91612371020645,184.91612371020645,0.47883009259259146,27.324602368866362,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9952846076119906,0.08208333333333333
BL2_Partial_k3,7,0.08333333333333333,3,2959,2969,160.9467508655176,160.9467508655176,0.5457861111111099,33.06044271713423,0.6550387596899225,0,0.0,0.0,0.0,0.0,0.0,0.9966318625799933,0.08219444444444444
BL4_Nearest,7,0.08333333333333333,3,2963,2969,123.76285486724831,123.76285486724831,0.5629111111111098,29.18803577455285,0.19054878048780488,1974,0.6662166722915963,73553.29999999984,42.73895643363736,0.0,0.0,0.997979117547996,0.08230555555555556
RL,8,0.08333333333333333,3,2943,2950,135.8021227727898,135.8021227727898,0.5854037037037035,29.662385321100857,0.13694267515923567,1818,0.617737003058104,66170.59999999998,43.602530253025314,1682.1146410030883,0.0,0.9976271186440678,0.08175
BL1_FullBuffer,8,0.08333333333333333,3,2935,2950,192.1444072827684,192.1444072827684,0.4806300925925924,27.527172061328717,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9949152542372881,0.08152777777777778
BL2_Partial_k3,8,0.08333333333333333,3,2939,2950,169.213884909723,169.213884909723,0.5449935185185182,32.91265736645117,0.602921646746348,0,0.0,0.0,0.0,0.0,0.0,0.9962711864406779,0.08163888888888889
BL4_Nearest,8,0.08333333333333333,3,2942,2950,131.31024471512222,131.31024471512222,0.5676166666666668,29.46227056424192,0.18615384615384614,1816,0.6172671651937458,68199.10000000003,42.44542951541848,0.0,0.0,0.9972881355932204,0.08172222222222222
RL,9,0.08333333333333333,3,3074,3088,136.46954874554703,136.46954874554703,0.611500462962962,29.893558880936887,0.1225114854517611,1933,0.6288223812621991,68267.89999999994,44.682928091050215,1781.6502490193711,0.0,0.9954663212435233,0.08538888888888889
BL1_FullBuffer,9,0.08333333333333333,3,3075,3088,185.7821853613895,185.7821853613895,0.5023870370370364,27.53437398373984,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9957901554404145,0.08541666666666667
BL2_Partial_k3,9,0.08333333333333333,3,3067,3088,167.60448901320535,167.60448901320535,0.5614638888888878,32.487773068144826,0.5791505791505791,0,0.0,0.0,0.0,0.0,0.0,0.993199481865285,0.08519444444444445
BL4_Nearest,9,0.08333333333333333,3,3069,3088,131.6981611110443,131.6981611110443,0.5941388888888883,29.593695014662824,0.14393939393939395,1938,0.6314760508308895,69069.59999999995,44.36037151702789,0.0,0.0,0.9938471502590673,0.08525
RL,10,0.08333333333333333,3,2848,2854,129.29513875007416,129.29513875007416,0.5794407407407398,30.0892731741573,0.16774193548387098,1920,0.6741573033707865,72236.49999999996,42.37682291666669,1790.025985792041,0.0,0.9978976874562018,0.0791111111111111
BL1_FullBuffer,10,0.08333333333333333,3,2845,2854,187.69874771820653,187.69874771820653,0.4664129629629618,27.74869947275919,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9968465311843028,0.07902777777777778
BL2_Partial_k3,10,0.08333333333333333,3,2844,2854,164.52283787615667,164.52283787615667,0.5377685185185177,33.641332630098496,0.6501340482573726,0,0.0,0.0,0.0,0.0,0.0,0.9964961457603364,0.079
BL4_Nearest,10,0.08333333333333333,3,2848,2854,123.28880358595663,123.28880358595663,0.5493657407407401,29.446084971910096,0.2140625,1933,0.6787219101123596,74079.6,41.67635799275737,0.0,0.0,0.9978976874562018,0.0791111111111111
RL,11,0.08333333333333333,3,3003,3011,135.84401377585485,135.84401377585485,0.601087499999999,30.029820179820128,0.14263565891472868,1838,0.6120546120546121,65957.60000000006,44.11447225244828,1708.6795298422219,0.0,0.9973430753902358,0.08341666666666667
BL1_FullBuffer,11,0.08333333333333333,3,3005,3011,192.27687464458495,192.27687464458495,0.4928768518518506,27.522046589018277,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9980073065426769,0.08347222222222223
BL2_Partial_k3,11,0.08333333333333333,3,3003,3011,166.4590192322161,166.4590192322161,0.5524564814814815,32.65249750249741,0.6018158236057068,0,0.0,0.0,0.0,0.0,0.0,0.9973430753902358,0.08341666666666667
BL4_Nearest,11,0.08333333333333333,3,3002,3011,130.97646432653247,130.97646432653247,0.5785898148148142,29.544903397734796,0.1600609756097561,1852,0.6169220519653564,68288.89999999994,43.12694384449247,0.0,0.0,0.9970109598140153,0.08338888888888889
RL,12,0.08333333333333333,3,2917,2924,134.77462270231655,134.77462270231655,0.5929773148148149,30.416763798423062,0.12218649517684887,1915,0.6564964004113816,70382.09999999995,43.24694516971282,1758.5454653998465,0.0,0.9976060191518468,0.08102777777777778
BL1_FullBuffer,12,0.08333333333333333,3,2905,2924,186.51969978219017,186.51969978219017,0.4780837962962966,27.554027538726373,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9935020519835841,0.08069444444444444
BL2_Partial_k3,12,0.08333333333333333,3,2908,2924,160.4902725324705,160.4902725324705,0.5465902777777771,33.467451856946354,0.6449086161879896,0,0.0,0.0,0.0,0.0,0.0,0.9945280437756497,0.08077777777777778
BL4_Nearest,12,0.08333333333333333,3,2914,2924,124.26493300769226,124.26493300769226,0.55830787037037,29.534522992450288,0.21221374045801528,1959,0.6722717913520934,75840.9999999999,41.28586013272083,0.0,0.0,0.9965800273597811,0.08094444444444444
RL,13,0.08333333333333333,3,2923,2944,129.66360258768862,129.66360258768862,0.5876856481481474,29.838932603489578,0.14469453376205788,1951,0.667464933287718,70254.09999999977,43.990722706304574,1810.1655969660349,0.0,0.9928668478260869,0.08119444444444444
BL1_FullBuffer,13,0.08333333333333333,3,2920,2944,186.3435836409565,186.3435836409565,0.47989861111111026,27.775787671232823,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9918478260869565,0.0811111111111111
BL2_Partial_k3,13,0.08333333333333333,3,2921,2944,164.61991029003843,164.61991029003843,0.5446569444444432,33.183087983567326,0.6114058355437666,0,0.0,0.0,0.0,0.0,0.0,0.9921875,0.08113888888888889
BL4_Nearest,13,0.08333333333333333,3,2923,2944,123.43852092951555,123.43852092951555,0.5531388888888887,29.038026000684248,0.1747269890795632,1944,0.6650701334245638,71993.69999999995,42.96620370370373,0.0,0.0,0.9928668478260869,0.08119444444444444
RL,14,0.08333333333333333,3,2989,3001,136.2633508615893,136.2633508615893,0.591101388888888,29.719287387086016,0.09728867623604466,1834,0.6135831381733021,65673.89999999994,44.19089422028357,1686.4905204333136,0.0,0.996001332889037,0.08302777777777778
BL1_FullBuffer,14,0.08333333333333333,3,2985,3001,190.79027908162413,190.79027908162413,0.49558333333333293,27.852244556113913,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9946684438520493,0.08291666666666667
BL2_Partial_k3,14,0.08333333333333333,3,2983,3001,167.21018199691366,167.21018199691366,0.5538462962962952,32.80722427086825,0.598951507208388,0,0.0,0.0,0.0,0.0,0.0,0.9940019993335555,0.08286111111111111
BL4_Nearest,14,0.08333333333333333,3,2989,3001,131.85435981187888,131.85435981187888,0.5771499999999998,29.537253261960455,0.16049382716049382,1849,0.6186015389762463,70050.29999999996,42.11449432125475,0.0,0.0,0.996001332889037,0.08302777777777778
RL,15,0.08333333333333333,3,3091,3098,135.89416192668472,135.89416192668472,0.6150722222222215,29.66617599482373,0.11450381679389313,1879,0.6078938854739566,65762.99999999993,45.00106439595533,1724.6142690448619,0.0,0.9977404777275661,0.08586111111111111
BL1_FullBuffer,15,0.08333333333333333,3,3080,3098,187.58692782263947,187.58692782263947,0.5140726851851848,27.888003246753268,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9941897998708844,0.08555555555555555
BL2_Partial_k3,15,0.08333333333333333,3,3086,3098,167.26604477311332,167.26604477311332,0.564182407407407,32.19285482825667,0.556420233463035,0,0.0,0.0,0.0,0.0,0.0,0.9961265332472563,0.08572222222222223
BL4_Nearest,15,0.08333333333333333,3,3089,3098,130.02991742397612,130.02991742397612,0.5943342592592591,29.253366785367458,0.18895348837209303,1869,0.6050501780511492,65857.00000000003,44.76350989834134,0.0,0.0,0.9970948999354422,0.08580555555555555
RL,16,0.08333333333333333,3,3024,3041,136.6511717354751,136.6511717354751,0.5938314814814811,29.622304894179848,0.11145996860282574,1791,0.5922619047619048,61694.80000000007,45.552875488553845,1650.6582797033366,0.0,0.9944097336402499,0.084
BL1_FullBuffer,16,0.08333333333333333,3,3025,3041,187.58515942547902,187.58515942547902,0.5021884259259254,27.76819834710743,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9947385728378823,0.08402777777777778
BL2_Partial_k3,16,0.08333333333333333,3,3027,3041,169.28908621174426,169.28908621174426,0.5536527777777771,32.431400726792205,0.5606860158311345,0,0.0,0.0,0.0,0.0,0.0,0.995396251233147,0.08408333333333333
BL4_Nearest,16,0.08333333333333333,3,3024,3041,130.5437682108343,130.5437682108343,0.5761111111111117,29.319659391534355,0.17194570135746606,1846,0.6104497354497355,66009.80000000002,44.24171180931744,0.0,0.0,0.9944097336402499,0.084
RL,17,0.08333333333333333,3,3040,3053,140.01257689427612,140.01257689427612,0.605416203703703,30.238947368421105,0.11864406779661017,1805,0.59375,65415.499999999935,43.75872576177289,1650.3871664476153,0.0,0.9957418932197838,0.08444444444444445
BL1_FullBuffer,17,0.08333333333333333,3,3040,3053,189.79174551482234,189.79174551482234,0.503432407407407,27.86932565789471,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9957418932197838,0.08444444444444445
BL2_Partial_k3,17,0.08333333333333333,3,3039,3053,172.05856764855102,172.05856764855102,0.5607277777777776,32.58002632444884,0.5565789473684211,0,0.0,0.0,0.0,0.0,0.0,0.9954143465443825,0.08441666666666667
BL4_Nearest,17,0.08333333333333333,3,3042,3053,133.24035754716147,133.24035754716147,0.5806296296296287,29.39071334648266,0.15861027190332327,1808,0.5943458251150558,66658.09999999995,43.13158185840711,0.0,0.0,0.9963969865705863,0.0845
RL,18,0.08333333333333333,3,2931,2938,130.10004421731605,130.10004421731605,0.5906555555555555,30.06849198225865,0.11935483870967742,1982,0.6762197202320027,72032.99999999999,43.6564076690212,1819.7122976111255,0.0,0.9976174268209667,0.08141666666666666
BL1_FullBuffer,18,0.08333333333333333,3,2925,2938,183.2387162598679,183.2387162598679,0.4796708333333321,27.436871794871823,0.0,0,0.0,0.0,0.0,0.0,0.0,0.995575221238938,0.08125
BL2_Partial_k3,18,0.08333333333333333,3,2927,2938,160.6057731344303,160.6057731344303,0.5457592592592585,33.24200546634785,0.6449086161879896,0,0.0,0.0,0.0,0.0,0.0,0.9962559564329476,0.08130555555555556
BL4_Nearest,18,0.08333333333333333,3,2935,2938,126.97436503381415,126.97436503381415,0.579061111111111,30.016984667802436,0.1780185758513932,1985,0.676320272572402,74272.19999999997,42.583274559193974,0.0,0.0,0.9989788972089857,0.08152777777777778
RL,19,0.08333333333333333,3,2966,2983,132.38091582033118,132.38091582033118,0.5844384259259257,29.510418071476675,0.17601246105919002,1856,0.6257585974376264,67512.5000000001,43.62473060344822,1724.0144412589048,0.0,0.9943010392222594,0.08238888888888889
BL1_FullBuffer,19,0.08333333333333333,3,2970,2983,189.07907673906948,189.07907673906948,0.4839578703703702,27.53446127946125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9956419711699631,0.0825
BL2_Partial_k3,19,0.08333333333333333,3,2968,2983,167.23258887965193,167.23258887965193,0.543638425925925,32.61846361185987,0.5867549668874172,0,0.0,0.0,0.0,0.0,0.0,0.9949715051961113,0.08244444444444445
BL4_Nearest,19,0.08333333333333333,3,2976,2983,126.9171251062999,126.9171251062999,0.5598499999999998,28.797160618279484,0.20539730134932535,1814,0.6095430107526881,67128.90000000005,42.99399117971331,0.0,0.0,0.9976533690915186,0.08266666666666667
RL,0,0.1111111111111111,3,3908,4035,779.4837671499344,779.4837671499344,0.6430962962962958,27.522863357215996,0.0012787723785166241,56,0.014329580348004094,1581.5999999999997,51.75714285714287,50.45503602690556,0.0,0.9685254027261462,0.10855555555555556
BL1_FullBuffer,0,0.1111111111111111,3,3900,4035,815.2885355529476,815.2885355529476,0.6385666666666665,27.512461538461604,0.0,0,0.0,0.0,0.0,0.0,0.0,0.966542750929368,0.10833333333333334
BL2_Partial_k3,0,0.1111111111111111,3,3921,4035,702.4547079105186,702.4547079105186,0.6399685185185178,27.463491456261234,0.011435832274459974,0,0.0,0.0,0.0,0.0,0.0,0.9717472118959107,0.10891666666666666
BL4_Nearest,0,0.1111111111111111,3,3908,4035,775.7075457990396,775.7075457990396,0.6424995370370364,27.49366683725693,0.005108556832694764,66,0.016888433981576252,2257.6,45.7939393939394,0.0,0.0,0.9685254027261462,0.10855555555555556
RL,1,0.1111111111111111,3,3830,3898,260.089116324485,260.089116324485,0.6460134259259246,27.82439947780687,0.010403120936280884,379,0.0989556135770235,10823.599999999995,51.44168865435358,341.4256665661045,0.0,0.982555156490508,0.1063888888888889
BL1_FullBuffer,1,0.1111111111111111,3,3830,3898,251.800978849325,251.800978849325,0.6241550925925915,27.40408616187994,0.0,0,0.0,0.0,0.0,0.0,0.0,0.982555156490508,0.1063888888888889
BL2_Partial_k3,1,0.1111111111111111,3,3826,3898,278.21296901976643,278.21296901976643,0.633141203703702,28.059330893884002,0.0751592356687898,0,0.0,0.0,0.0,0.0,0.0,0.9815289892252437,0.10627777777777778
BL4_Nearest,1,0.1111111111111111,3,3817,3898,250.86587987154863,250.86587987154863,0.6457027777777764,27.915902541262902,0.013003901170351105,350,0.09169504846738276,10190.899999999998,50.883142857142865,0.0,0.0,0.9792201128783992,0.10602777777777778
RL,2,0.1111111111111111,3,3888,4001,860.770536194005,860.770536194005,0.6426578703703691,27.72887088477376,0.0012853470437017994,20,0.0051440329218107,653.0,47.35,19.14293266101247,0.0,0.9717570607348163,0.108
BL1_FullBuffer,2,0.1111111111111111,3,3890,4001,855.1741836651187,855.1741836651187,0.6416601851851834,27.695501285347127,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9722569357660585,0.10805555555555556
BL2_Partial_k3,2,0.1111111111111111,3,3897,4001,799.7280407562118,799.7280407562118,0.6423277777777764,27.676366435719853,0.005121638924455826,0,0.0,0.0,0.0,0.0,0.0,0.9740064983754061,0.10825
BL4_Nearest,2,0.1111111111111111,3,3888,4001,860.770536194005,860.770536194005,0.6426578703703691,27.72887088477376,0.0012853470437017994,20,0.0051440329218107,653.0,47.35,0.0,0.0,0.9717570607348163,0.108
RL,3,0.1111111111111111,3,3865,4213,1343.3565970836385,1343.3565970836385,0.6410518518518511,27.917360931436004,0.0,14,0.0036222509702457956,464.50000000000006,46.82142857142857,13.289748905324533,0.0,0.9173985283645858,0.10736111111111112
BL1_FullBuffer,3,0.1111111111111111,3,3865,4213,1383.0198447282044,1383.0198447282044,0.638587962962962,27.862005174644278,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9173985283645858,0.10736111111111112
BL2_Partial_k3,3,0.1111111111111111,3,3859,4213,1393.321776242395,1393.321776242395,0.6415430555555548,27.932819383259947,0.0038809831824062097,0,0.0,0.0,0.0,0.0,0.0,0.915974365060527,0.10719444444444444
BL4_Nearest,3,0.1111111111111111,3,3865,4213,1343.3565970836385,1343.3565970836385,0.6410518518518511,27.917360931436004,0.0,14,0.0036222509702457956,464.50000000000006,46.82142857142857,0.0,0.0,0.9173985283645858,0.10736111111111112
RL,4,0.1111111111111111,3,3905,3999,774.3420235363042,774.3420235363042,0.6433259259259257,27.60965428937252,0.0,41,0.010499359795134442,973.5000000000001,56.256097560975604,37.48262348801563,0.0,0.9764941235308827,0.10847222222222222
BL1_FullBuffer,4,0.1111111111111111,3,3905,3999,790.3230852424794,790.3230852424794,0.6414916666666666,27.578565941101076,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9764941235308827,0.10847222222222222
BL2_Partial_k3,4,0.1111111111111111,3,3934,3999,662.6626782068021,662.6626782068021,0.6420995370370371,27.411311642094542,0.01139240506329114,0,0.0,0.0,0.0,0.0,0.0,0.983745936484121,0.10927777777777778
BL4_Nearest,4,0.1111111111111111,3,3905,3999,774.3420235363042,774.3420235363042,0.6433259259259257,27.60965428937252,0.0,41,0.010499359795134442,973.5000000000001,56.256097560975604,0.0,0.0,0.9764941235308827,0.10847222222222222
RL,5,0.1111111111111111,3,3849,3866,339.3467737234301,339.3467737234301,0.6454041666666648,27.703715250714577,0.006476683937823834,268,0.06962847492855287,7790.000000000002,50.93283582089552,247.12670891707066,0.0,0.9956026901189861,0.10691666666666666
BL1_FullBuffer,5,0.1111111111111111,3,3850,3866,348.0986975044027,348.0986975044027,0.6367921296296281,27.488558441558542,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9958613554061045,0.10694444444444444
BL2_Partial_k3,5,0.1111111111111111,3,3853,3866,339.4820239606405,339.4820239606405,0.6391356481481464,27.84140929146132,0.06717363751584284,0,0.0,0.0,0.0,0.0,0.0,0.9966373512674599,0.10702777777777778
BL4_Nearest,5,0.1111111111111111,3,3854,3866,318.02471873463327,318.02471873463327,0.6419203703703688,27.668175921120977,0.00904392764857881,221,0.05734302023871302,7044.9,48.12262443438914,0.0,0.0,0.9968960165545784,0.10705555555555556
RL,6,0.1111111111111111,3,3824,3919,407.4563715791233,407.4563715791233,0.6461888888888886,28.08144612970715,0.00130718954248366,179,0.046809623430962344,4796.8,53.20223463687151,161.556286551921,0.0,0.9757591222250575,0.10622222222222222
BL1_FullBuffer,6,0.1111111111111111,3,3820,3919,420.4846958488061,420.4846958488061,0.634212962962962,27.942408376963456,0.0,0,0.0,0.0,0.0,0.0,0.0,0.974738453687165,0.10611111111111111
BL2_Partial_k3,6,0.1111111111111111,3,3813,3919,416.1181966642227,416.1181966642227,0.6379305555555553,28.24451875163917,0.04387096774193548,0,0.0,0.0,0.0,0.0,0.0,0.9729522837458535,0.10591666666666667
BL4_Nearest,6,0.1111111111111111,3,3819,3919,417.2768901923327,417.2768901923327,0.6476495370370369,28.10631055250069,0.00392156862745098,193,0.05053678973553286,5300.299999999999,52.53730569948187,0.0,0.0,0.974483286552692,0.10608333333333334
RL,7,0.1111111111111111,3,3885,3947,472.38771320163545,472.38771320163545,0.6419611111111099,27.715984555984615,0.0,82,0.021106821106821105,2148.7000000000007,53.79634146341462,71.04303906435825,0.0,0.9842918672409425,0.10791666666666666
BL1_FullBuffer,7,0.1111111111111111,3,3885,3947,494.1943972666483,494.1943972666483,0.6372013888888878,27.628545688545742,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9842918672409425,0.10791666666666666
BL2_Partial_k3,7,0.1111111111111111,3,3886,3947,510.8586141725001,510.8586141725001,0.6385592592592579,27.711528564076247,0.01918158567774936,0,0.0,0.0,0.0,0.0,0.0,0.9845452242209273,0.10794444444444444
BL4_Nearest,7,0.1111111111111111,3,3897,3947,440.2921385809508,440.2921385809508,0.6422583333333322,27.532730305363163,0.00639386189258312,171,0.04387990762124711,5286.200000000003,49.08654970760232,0.0,0.0,0.9873321510007601,0.10825
RL,8,0.1111111111111111,3,3869,3920,412.2638384666397,412.2638384666397,0.6475097222222215,27.770806409925097,0.005154639175257732,145,0.037477384337038,4315.299999999999,50.23931034482759,129.06260247470772,0.0,0.9869897959183673,0.10747222222222222
BL1_FullBuffer,8,0.1111111111111111,3,3845,3920,496.0786942565461,496.0786942565461,0.6365550925925921,27.76711313394019,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9808673469387755,0.10680555555555556
BL2_Partial_k3,8,0.1111111111111111,3,3836,3920,498.53997802374477,498.53997802374477,0.6355009259259259,28.069642857142867,0.043645699614890884,0,0.0,0.0,0.0,0.0,0.0,0.9785714285714285,0.10655555555555556
BL4_Nearest,8,0.1111111111111111,3,3841,3920,464.1920533808814,464.1920533808814,0.6393004629629626,27.86525644363449,0.01034928848641656,207,0.05389221556886228,6954.4000000000015,46.40386473429951,0.0,0.0,0.9798469387755102,0.10669444444444444
RL,9,0.1111111111111111,3,3915,4068,1004.6823572176905,1004.6823572176905,0.6414092592592591,27.568569604086946,0.0,23,0.005874840357598978,681.8,50.356521739130436,21.15551819581038,0.0,0.9623893805309734,0.10875
BL1_FullBuffer,9,0.1111111111111111,3,3915,4068,1012.509322053902,1012.509322053902,0.6396810185185184,27.52159642401031,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9623893805309734,0.10875
BL2_Partial_k3,9,0.1111111111111111,3,3915,4068,1011.2803093714775,1011.2803093714775,0.6402587962962962,27.549846743295113,0.007643312101910828,0,0.0,0.0,0.0,0.0,0.0,0.9623893805309734,0.10875
BL4_Nearest,9,0.1111111111111111,3,3915,4068,1004.6823572176905,1004.6823572176905,0.6414092592592591,27.568569604086946,0.0,23,0.005874840357598978,681.8,50.356521739130436,0.0,0.0,0.9623893805309734,0.10875
